time,latitude,longitude,depth,magnitude,description
2011-11-28 12:26:47.640,-5.5101,153.801,43200.0,6.1,NEW IRELAND REGION
2011-11-30 00:27:08.880,15.4295,119.0982,21100.0,6.0,LUZON
2011-12-07 22:23:07.780,-27.9324,-71.1344,13800.0,6.1,NEAR COAST OF NORTHERN CHILE
2011-12-11 01:47:25.400,17.9024,-99.9298,65400.00000000001,6.5,GUERRERO
2011-12-11 09:54:56.480,-56.049,-28.2135,130600.0,6.3,SOUTH SANDWICH ISLANDS REGION
2011-12-13 07:52:12.030,0.0473,123.0631,167400.0,6.1,MINAHASSA PENINSULA
2011-12-14 05:04:57.810,-7.5278,146.814,128500.0,7.1,EASTERN NEW GUINEA REG.
2011-12-26 04:48:06.170,-16.112,-173.7235,66900.0,6.0,TONGA ISLANDS
2011-12-27 15:21:57.570,51.8349,95.9643,12800.0,6.7,SOUTHWESTERN SIBERIA
2012-01-01 05:27:55.800,31.4682,138.1834,359700.0,6.8,SOUTHEAST OF HONSHU
2012-01-09 04:07:15.020,-10.5892,165.3084,33300.0,6.4,SANTA CRUZ ISLANDS
2012-01-10 18:37:00.190,2.4307,93.2081,20900.0,7.2,OFF W COAST OF NORTHERN SUMATRA
2012-01-15 13:40:21.400,-60.701,-55.8579,17300.0,6.6,SOUTH SHETLAND ISLANDS
2012-01-15 14:21:34.410,-60.8685,-56.0334,23000.0,6.0,SOUTH SHETLAND ISLANDS
2012-01-21 18:47:13.480,14.933,-93.1422,63500.0,6.2,NEAR COAST OF CHIAPAS
2012-01-22 05:53:43.130,-56.9317,-25.2293,18700.0,6.0,SOUTH SANDWICH ISLANDS REGION
2012-01-23 16:04:53.300,-36.4552,-73.1816,23500.0,6.1,NEAR COAST OF CENTRAL CHILE
2012-01-24 00:52:04.760,-24.8986,178.5999,579000.0,6.3,SOUTH OF FIJI ISLANDS
2012-01-30 05:10:59.460,-14.2139,-75.6584,34200.0,6.4,NEAR COAST OF PERU
2012-02-02 13:34:41.010,-17.7532,167.1814,27300.0,7.0,VANUATU ISLANDS
2012-02-03 03:46:23.550,-17.421,167.3213,24700.0,6.1,VANUATU ISLANDS
2012-02-05 00:15:40.050,-18.9862,168.9728,158800.0,6.1,VANUATU ISLANDS
2012-02-05 16:40:41.110,-17.9957,167.2275,19500.0,6.0,VANUATU ISLANDS
2012-02-06 03:49:13.920,9.9194,123.2167,17500.0,6.7,NEGROS
2012-02-06 10:10:19.820,9.8996,123.1748,12600.0,6.0,NEGROS
2012-02-10 01:47:33.110,-18.012,-178.4364,577400.0,6.0,FIJI ISLANDS REGION
2012-02-14 08:19:57.460,-10.371,161.1898,69300.0,6.4,SOLOMON ISLANDS
2012-02-26 05:21:24.980,-24.6232,-177.2244,17200.0,6.0,SOUTH OF FIJI ISLANDS
2012-02-26 06:17:19.920,51.8008,95.9804,13000.0,6.7,SOUTHWESTERN SIBERIA
2012-03-03 12:19:55.730,-22.1221,170.3882,17400.0,6.6,SOUTHEAST OF LOYALTY ISLANDS
2012-03-05 07:46:09.330,-28.2579,-63.2916,551900.0,6.1,SANTIAGO DEL ESTERO PROV.
2012-03-09 07:09:53.320,-19.2236,169.7495,33700.0,6.6,VANUATU ISLANDS
2012-03-14 09:08:36.230,40.842,145.0154,19200.0,7.0,OFF EAST COAST OF HONSHU
2012-03-14 10:49:25.010,40.8021,144.8561,14400.0,6.1,OFF EAST COAST OF HONSHU
2012-03-14 12:05:06.000,35.7476,140.8248,19700.0,6.0,NEAR EAST COAST OF HONSHU
2012-03-14 21:13:10.250,-5.5834,151.0915,46600.0,6.2,NEW BRITAIN REGION
2012-03-20 17:56:19.060,-3.8333,140.263,69200.0,6.3,IRIAN JAYA
2012-03-20 18:02:47.620,16.4734,-98.3694,19400.0,7.5,NEAR COAST OF GUERRERO
2012-03-21 22:15:05.590,-6.2233,146.0083,117700.0,6.6,EASTERN NEW GUINEA REG.
2012-03-25 22:37:06.560,-35.2035,-72.1268,28200.0,7.1,NEAR COAST OF CENTRAL CHILE
2012-03-26 18:12:53.010,10.0652,-104.1936,10000.0,6.0,NORTHERN EAST PACIFIC RISE
2012-03-27 11:00:44.080,39.8566,142.2045,14400.0,6.0,NEAR EAST COAST OF HONSHU
2012-04-02 17:36:42.500,16.3729,-98.4615,16300.0,6.1,NEAR COAST OF GUERRERO
2012-04-06 16:15:56.200,-4.4789,153.5746,93400.0,6.1,NEW IRELAND REGION
2012-04-11 08:38:37.800,2.2376,93.0144,26300.0,8.6,OFF W COAST OF NORTHERN SUMATRA
2012-04-11 09:27:57.030,1.2181,91.7146,10000.0,6.0,NORTH INDIAN OCEAN
2012-04-11 10:43:10.530,0.7675,92.4284,21600.0,8.2,OFF W COAST OF NORTHERN SUMATRA
2012-04-11 22:41:46.780,43.5513,-127.629,16400.0,6.0,OFF COAST OF OREGON
2012-04-11 22:55:10.820,18.2042,-102.8762,27600.0,6.7,MICHOACAN
2012-04-12 07:06:01.370,28.8579,-113.0595,17000.0,6.1,BAJA CALIFORNIA
2012-04-12 07:15:49.170,28.8386,-113.127,10000.0,7.0,BAJA CALIFORNIA
2012-04-14 10:56:18.310,-57.5759,-65.3721,8400.0,6.2,DRAKE PASSAGE
2012-04-14 22:05:26.550,-18.9878,168.7653,11400.0,6.3,VANUATU ISLANDS
2012-04-15 05:57:40.120,2.581,90.3359,25000.0,6.3,OFF W COAST OF NORTHERN SUMATRA
2012-04-17 03:50:15.280,-32.6374,-71.5641,29700.0,6.7,NEAR COAST OF CENTRAL CHILE
2012-04-17 07:13:49.880,-5.5336,147.125,208200.0,6.9,EASTERN NEW GUINEA REG.
2012-04-17 19:03:57.120,-59.1876,-16.8077,13600.0,6.2,EAST OF SOUTH SANDWICH ISLANDS
2012-04-21 01:16:53.670,-1.6946,134.3225,24400.0,6.7,IRIAN JAYA REGION
2012-04-21 01:25:14.110,-1.6998,134.2387,24000.0,6.0,IRIAN JAYA REGION
2012-04-23 17:36:21.120,-28.6015,-177.3408,113800.0,6.0,KERMADEC ISLANDS REGION
2012-04-28 10:08:07.220,-18.7293,-174.6864,132500.0,6.7,TONGA ISLANDS
2012-05-01 22:43:35.030,14.4544,-93.0427,28700.0,6.0,NEAR COAST OF CHIAPAS
2012-05-14 10:00:39.800,-17.7968,-69.7926,108700.0,6.3,PERU-BOLIVIA BORDER REGION
2012-05-18 02:00:43.710,-44.6403,-80.4601,35000.0,6.3,OFF COAST OF SOUTHERN CHILE
2012-05-20 02:03:53.990,44.873,11.2227,17700.0,6.1,NORTHERN ITALY
2012-05-20 07:20:37.080,39.5047,143.3862,12800.0,6.4,OFF EAST COAST OF HONSHU
2012-05-23 15:02:27.110,41.3569,142.1267,64099.99999999999,6.0,HOKKAIDO
2012-05-23 22:59:54.180,-50.4928,139.5911,19100.0,6.0,WESTERN INDIAN-ANTARCTIC RIDGE
2012-05-24 22:47:46.470,73.0279,5.5053,8200.0,6.3,GREENLAND SEA
2012-05-26 21:48:09.270,26.9015,140.1681,481600.0,6.0,BONIN ISLANDS
2012-05-28 05:07:23.520,-28.021,-63.1134,591100.0,6.7,SANTIAGO DEL ESTERO PROV.
2012-06-02 07:52:54.600,-22.1017,-63.6574,539400.0,6.0,SALTA PROVINCE
2012-06-04 00:45:16.380,5.2944,-82.6322,15000.0,6.3,SOUTH OF PANAMA
2012-06-04 03:15:24.590,5.4503,-82.5631,9500.0,6.3,SOUTH OF PANAMA
2012-06-05 19:31:34.840,34.9765,141.2828,20800.0,6.1,OFF EAST COAST OF HONSHU
2012-06-07 04:05:04.070,-36.0516,-70.8547,5800.0,6.0,CHILE-ARGENTINA BORDER REGION
2012-06-07 16:03:18.520,-15.9117,-72.4723,106700.0,6.2,SOUTHERN PERU
2012-06-10 12:44:16.360,36.3847,28.9676,32000.0,6.1,DODECANESE ISLANDS
2012-06-16 22:18:49.330,15.5423,119.6038,44900.0,6.0,LUZON
2012-06-17 20:32:21.010,38.9159,142.0492,45100.0,6.3,NEAR EAST COAST OF HONSHU
2012-06-19 15:56:33.590,53.2638,171.6014,20200.0,6.0,NEAR ISLANDS
2012-06-23 04:34:53.600,3.0022,97.9116,101900.0,6.1,NORTHERN SUMATRA
2012-06-24 03:15:01.980,57.5012,163.4145,16000.0,6.0,NEAR EAST COAST OF KAMCHATKA
2012-06-29 21:07:32.950,43.4335,84.6125,17100.0,6.3,NORTHERN XINJIANG
2012-07-03 10:36:15.890,-40.06,173.66,239000.0,6.3,COOK STRAIT
2012-07-06 02:28:22.550,-14.6567,167.3043,164800.0,6.4,VANUATU ISLANDS
2012-07-08 11:33:05.290,45.4209,151.3906,37700.0,6.0,KURIL ISLANDS
2012-07-20 06:10:27.340,49.2472,156.1097,37900.0,6.0,KURIL ISLANDS
2012-07-25 00:27:45.820,2.6255,96.1109,28600.0,6.4,NORTHERN SUMATRA
2012-07-25 11:20:27.880,-9.669,159.8561,23700.0,6.5,SOLOMON ISLANDS
2012-07-26 05:33:33.860,-17.5507,66.2905,16200.0,6.6,MAURITIUS - REUNION REGION
2012-07-28 20:03:59.070,-4.654,153.1678,58800.0,6.5,NEW IRELAND REGION
2012-08-02 09:38:31.250,-8.454,-74.2726,148800.0,6.0,PERU-BRAZIL BORDER REGION
2012-08-02 09:56:43.210,-4.6627,153.3404,61100.0,6.1,NEW IRELAND REGION
2012-08-10 18:37:42.870,52.4716,-167.4225,12300.0,6.2,FOX ISLANDS
2012-08-11 12:23:17.670,38.4023,46.838,8700.0,6.5,ARMENIA-AZERBAIJAN-IRAN BORD REG
2012-08-11 12:34:36.600,38.3798,46.7958,18900.0,6.3,ARMENIA-AZERBAIJAN-IRAN BORD REG
2012-08-12 10:47:07.390,35.6526,82.5417,14000.0,6.2,XIZANG
2012-08-14 02:59:38.860,49.75,145.3057,590700.0,7.7,SEA OF OKHOTSK
2012-08-18 09:41:55.160,-1.3518,120.1275,27900.0,6.3,SULAWESI
2012-08-19 22:41:50.220,-4.8489,144.6464,80200.0,6.2,NEAR N COAST OF NEW GUINEA
2012-08-26 15:05:37.160,2.1983,126.8696,90900.0,6.6,NORTHERN MOLUCCA SEA
2012-08-27 04:37:19.650,12.1318,-88.6604,16000.0,7.3,OFF COAST OF CENTRAL AMERICA
2012-08-30 13:43:25.300,71.4464,-11.0341,11100.0,6.7,JAN MAYEN ISLAND REGION
2012-08-31 12:47:35.540,10.8107,126.8262,44400.0,7.6,PHILIPPINE ISLANDS REGION
2012-09-03 18:23:08.350,-10.677,113.9646,34800.0,6.3,SOUTH OF JAVA
2012-09-05 13:09:10.400,-12.5373,166.5032,27000.0,6.0,SANTA CRUZ ISLANDS
2012-09-05 14:42:07.730,10.0242,-85.3884,20700.0,7.6,COSTA RICA
2012-09-08 10:51:45.590,-3.2181,135.0978,32299.999999999996,6.1,IRIAN JAYA REGION
2012-09-09 05:39:39.410,49.2976,155.6955,54000.0,6.0,KURIL ISLANDS
2012-09-14 04:51:48.060,-3.3008,100.6703,23300.0,6.3,SOUTHERN SUMATRA
2012-09-25 23:45:24.370,24.7742,-110.1836,8100.0,6.3,BAJA CALIFORNIA
2012-09-26 23:39:56.500,51.5408,-178.1844,26800.0,6.5,ANDREANOF ISLANDS
2012-09-30 16:31:34.070,1.9079,-76.3716,155200.0,7.2,COLOMBIA
2012-10-01 22:21:46.110,39.8235,143.2093,18000.0,6.0,OFF EAST COAST OF HONSHU
2012-10-08 06:26:23.590,25.0882,-109.6135,17000.0,6.0,GULF OF CALIFORNIA
2012-10-08 11:43:34.100,-4.5414,129.2347,29600.0,6.2,BANDA SEA
2012-10-09 12:32:08.820,-60.6414,153.9333,12100.0,6.6,WEST OF MACQUARIE ISLAND
2012-10-12 00:31:31.370,-4.8858,134.0822,34600.0,6.6,IRIAN JAYA REGION
2012-10-17 04:42:31.060,4.1791,124.5614,338400.0,6.0,CELEBES SEA
2012-10-20 23:00:32.930,-13.573,166.6105,43500.0,6.2,VANUATU ISLANDS
2012-10-24 00:45:33.800,10.0745,-85.3716,22300.0,6.4,COSTA RICA
2012-10-28 03:04:07.790,52.6777,-132.1724,7400.0,7.8,QUEEN CHARLOTTE ISLANDS REGION
2012-10-28 18:54:20.230,52.5384,-132.6591,5100.0,6.4,QUEEN CHARLOTTE ISLANDS REGION
2012-10-30 02:49:01.320,52.145,-132.1115,9500.0,6.2,QUEEN CHARLOTTE ISLANDS REGION
2012-11-02 18:17:34.680,9.235,126.2811,55500.0,6.1,MINDANAO
2012-11-07 16:35:49.310,14.0318,-92.0669,38700.0,7.4,NEAR COAST OF CHIAPAS
2012-11-08 02:01:49.700,49.1261,-128.5411,11000.0,6.2,VANCOUVER ISLAND
2012-11-10 14:57:50.210,-8.9367,-75.0884,128600.0,6.0,CENTRAL PERU
2012-11-11 01:12:39.150,22.8908,95.848,14200.0,6.8,MYANMAR
2012-11-11 22:14:59.050,14.0705,-92.3318,18600.0,6.4,NEAR COAST OF CHIAPAS
2012-11-12 20:42:15.870,57.557,-142.8596,19000.0,6.3,GULF OF ALASKA
2012-11-13 04:31:30.980,-45.669,-77.0841,35000.0,6.0,OFF COAST OF SOUTHERN CHILE
2012-11-14 19:02:05.690,-29.1789,-71.3863,61500.0,6.2,NEAR COAST OF CENTRAL CHILE
2012-11-15 09:20:21.450,18.1995,-100.5249,57900.0,6.1,GUERRERO
2012-11-16 18:12:43.260,49.2365,155.6545,50800.0,6.5,KURIL ISLANDS
2012-11-19 09:44:35.480,-5.7528,151.6402,22900.0,6.0,NEW BRITAIN REGION
2012-11-29 11:10:25.720,-3.592,145.7396,25000.0,6.0,NEAR N COAST OF NEW GUINEA
2012-12-02 00:54:23.210,-17.0957,167.6748,40000.0,6.1,VANUATU ISLANDS
2012-12-07 08:18:23.630,37.8201,144.1594,35300.0,7.2,OFF EAST COAST OF HONSHU
2012-12-07 08:31:13.710,37.9116,143.9076,31900.0,6.2,OFF EAST COAST OF HONSHU
2012-12-07 18:19:07.880,-38.3574,176.0726,171000.0,6.3,NORTH ISLAND
2012-12-10 16:53:09.490,-6.4969,129.8684,161500.0,7.1,BANDA SEA
2012-12-11 06:18:28.980,0.5606,126.2235,43800.0,6.0,NORTHERN MOLUCCA SEA
2012-12-14 10:36:01.840,31.1122,-119.6273,15800.0,6.4,OFF W. COAST OF BAJA CALIFORNIA
2012-12-15 04:49:31.450,52.2361,174.0651,38800.0,6.0,NEAR ISLANDS
2012-12-15 19:30:03.140,-4.6402,153.0768,58500.0,6.1,NEW IRELAND REGION
2012-12-17 09:16:31.250,-0.6936,123.8836,46400.0,6.1,MINAHASSA PENINSULA
2012-12-21 22:28:08.080,-14.3591,167.2778,198100.0,6.7,VANUATU ISLANDS
2013-01-05 08:58:19.180,55.2347,-134.8008,3100.0,7.5,SOUTHEASTERN ALASKA
2013-01-15 16:09:37.750,-62.5094,-161.2762,10000.0,6.1,PACIFIC-ANTARCTIC RIDGE
2013-01-21 22:22:54.780,4.9625,95.9215,24600.0,6.1,NORTHERN SUMATRA
2013-01-28 16:38:53.840,42.5824,79.7217,14300.0,6.2,LAKE ISSYK-KUL REGION
2013-01-30 20:15:43.390,-28.1096,-70.8883,46100.0,6.8,CENTRAL CHILE
2013-01-30 23:03:47.710,-10.6598,166.4759,36000.0,6.1,SANTA CRUZ ISLANDS
2013-01-31 03:33:45.270,-10.6377,166.5421,22200.0,6.1,SANTA CRUZ ISLANDS
2013-02-01 05:36:42.100,-11.1624,165.4883,14800.0,6.0,SANTA CRUZ ISLANDS
2013-02-01 22:16:37.420,-11.0263,165.4374,30000.0,6.4,SANTA CRUZ ISLANDS
2013-02-01 22:18:36.330,-11.1551,165.4699,30000.0,6.3,SANTA CRUZ ISLANDS
2013-02-02 14:17:34.760,42.7847,143.1474,105000.0,6.9,HOKKAIDO
2013-02-06 00:07:21.730,-10.7807,165.3291,7500.0,6.0,SANTA CRUZ ISLANDS
2013-02-06 01:12:26.380,-10.864,165.1418,23800.0,7.9,SANTA CRUZ ISLANDS
2013-02-06 01:23:23.580,-11.2569,164.93,34000.0,7.1,SANTA CRUZ ISLANDS REGION
2013-02-06 01:54:15.040,-10.5087,165.8168,9900.0,7.0,SANTA CRUZ ISLANDS
2013-02-06 06:35:22.030,-10.8605,164.6145,29000.0,6.1,SANTA CRUZ ISLANDS REGION
2013-02-06 11:53:54.820,-11.2312,165.8721,15000.0,6.1,SANTA CRUZ ISLANDS
2013-02-07 00:30:12.810,-11.7566,165.0307,25300.0,6.0,SANTA CRUZ ISLANDS
2013-02-07 18:59:16.580,-11.0207,165.7077,13700.0,6.7,SANTA CRUZ ISLANDS
2013-02-08 11:12:13.280,-10.8703,166.0088,12700.0,6.8,SANTA CRUZ ISLANDS
2013-02-08 15:26:38.770,-10.8933,166.1453,22400.0,7.0,SANTA CRUZ ISLANDS
2013-02-09 14:16:06.960,1.0345,-77.462,144200.0,7.0,COLOMBIA
2013-02-09 21:02:22.690,-10.9577,165.8868,17900.0,6.6,SANTA CRUZ ISLANDS
2013-02-10 18:39:36.130,-10.9733,165.5442,35700.0,6.0,SANTA CRUZ ISLANDS
2013-02-14 13:13:52.720,67.5173,142.7017,8900.0,6.7,EASTERN SIBERIA
2013-02-16 04:37:37.320,5.7785,125.7792,116400.0,6.2,MINDANAO
2013-02-22 12:01:58.670,-27.9052,-63.1349,585600.0,6.1,SANTIAGO DEL ESTERO PROV.
2013-02-28 14:05:50.870,50.7866,157.4851,52800.0,6.8,KURIL ISLANDS
2013-03-01 12:53:53.930,50.9049,157.6005,58300.0,6.4,KURIL ISLANDS
2013-03-01 13:20:52.900,50.8322,157.625,58000.0,6.5,KURIL ISLANDS
2013-03-10 22:51:51.130,-6.6966,148.2433,28900.0,6.5,NEW BRITAIN REGION
2013-03-19 03:29:02.700,-58.9815,-24.5697,52000.0,6.0,SOUTH SANDWICH ISLANDS REGION
2013-03-24 04:18:37.210,50.6623,160.2335,30000.0,6.0,EAST OF KURIL ISLANDS
2013-03-24 08:13:45.160,-20.8706,173.4536,11700.0,6.0,VANUATU ISLANDS REGION
2013-03-25 23:02:12.520,14.5905,-90.4772,193700.0,6.2,GUATEMALA
2013-03-27 02:03:19.940,23.8815,121.135,18600.0,6.0,TAIWAN
2013-04-01 18:53:17.550,39.5072,143.2662,16200.0,6.0,OFF EAST COAST OF HONSHU
2013-04-05 13:00:02.360,42.7359,131.064,571300.0,6.3,E. RUSSIA-N.E. CHINA BORDER REG.
2013-04-06 04:42:36.190,-3.4714,138.4743,69400.0,7.0,IRIAN JAYA
2013-04-09 11:52:50.190,28.4463,51.629,12800.0,6.3,SOUTHERN IRAN
2013-04-13 22:49:49.200,-19.103,169.6524,269300.0,6.0,VANUATU ISLANDS
2013-04-14 01:32:24.640,-6.5017,154.6407,47100.0,6.5,SOLOMON ISLANDS
2013-04-16 10:44:19.030,27.9704,62.136,63100.0,7.7,SOUTHERN IRAN
2013-04-16 22:55:27.360,-3.2237,142.5671,16300.0,6.6,NEAR N COAST OF NEW GUINEA
2013-04-19 03:05:52.630,46.0722,150.924,109000.0,7.2,KURIL ISLANDS
2013-04-19 19:58:41.520,49.9301,157.7172,24600.0,6.1,EAST OF KURIL ISLANDS
2013-04-20 00:02:47.980,30.2688,103.0202,18000.0,6.6,SICHUAN
2013-04-20 04:51:12.270,-6.2786,130.2233,113900.0,6.0,BANDA SEA
2013-04-20 13:12:52.080,50.0079,157.3684,32800.0,6.1,KURIL ISLANDS
2013-04-21 03:22:16.920,29.9644,138.9741,431300.0,6.1,SOUTHEAST OF HONSHU
2013-04-22 01:16:32.560,18.0412,-102.1983,31500.0,6.1,MICHOACAN
2013-04-23 23:14:43.060,-3.8359,152.2033,24400.0,6.5,NEW IRELAND REGION
2013-04-26 06:53:28.910,-28.7301,-178.8979,355400.0,6.2,KERMADEC ISLANDS REGION
2013-05-11 02:08:11.290,26.6583,57.8438,15100.0,6.2,SOUTHERN IRAN
2013-05-11 20:46:57.260,-17.9392,-175.1186,210300.0,6.3,TONGA ISLANDS
2013-05-14 00:32:26.430,18.7672,145.2903,611700.0,6.8,MARIANA ISLANDS
2013-05-18 05:48:00.000,37.7604,141.5665,45600.0,6.0,NEAR EAST COAST OF HONSHU
2013-05-20 09:49:08.210,-45.0062,-80.7244,35000.0,6.3,OFF COAST OF SOUTHERN CHILE
2013-05-21 01:55:06.670,52.414,160.5733,23400.0,6.0,OFF EAST COAST OF KAMCHATKA
2013-05-21 05:43:22.120,52.2164,160.2246,45900.0,6.2,OFF EAST COAST OF KAMCHATKA
2013-05-23 17:19:04.840,-23.0783,-177.2133,177700.0,7.4,SOUTH OF FIJI ISLANDS
2013-05-23 21:07:46.050,-20.6244,-175.7552,151600.0,6.3,TONGA ISLANDS
2013-05-24 05:44:49.880,54.815,153.3912,607000.0,8.3,SEA OF OKHOTSK
2013-05-24 14:56:31.600,52.1357,151.5688,632000.0,6.7,SEA OF OKHOTSK
2013-06-02 05:43:03.800,23.8318,121.059,17000.0,6.3,TAIWAN
2013-06-05 04:47:27.260,-11.4032,166.3017,53600.0,6.0,SANTA CRUZ ISLANDS
2013-06-13 16:47:25.800,-9.9513,107.3023,20600.0,6.6,SOUTH OF JAVA
2013-06-15 11:20:37.660,-33.9023,179.4859,210000.0,6.0,SOUTH OF KERMADEC ISLANDS
2013-06-15 16:11:02.090,34.4507,25.044,21500.0,6.3,CRETE
2013-06-15 17:34:29.170,11.7418,-87.0457,41400.0,6.4,NEAR COAST OF NICARAGUA
2013-06-16 21:39:06.600,34.4242,25.1864,25000.0,6.1,CRETE
2013-06-24 22:04:14.180,10.6905,-42.6687,17500.0,6.5,NORTHERN MID-ATLANTIC RIDGE
2013-07-02 07:37:05.090,4.6907,96.5824,25400.0,6.1,NORTHERN SUMATRA
2013-07-04 17:15:57.680,-7.0042,155.7104,55200.0,6.0,SOLOMON ISLANDS
2013-07-06 05:05:06.960,-3.294,100.5312,26100.0,6.1,SOUTHERN SUMATRA
2013-07-07 18:35:31.380,-4.0134,153.9277,387100.0,7.3,NEW IRELAND REGION
2013-07-07 20:30:07.380,-6.036,149.7262,65900.0,6.6,NEW BRITAIN REGION
2013-07-15 14:03:41.730,-61.0527,-25.2274,19900.0,7.3,SOUTH SANDWICH ISLANDS REGION
2013-07-17 02:37:43.740,-15.6661,-71.7458,13000.0,6.0,SOUTHERN PERU
2013-07-21 05:09:32.170,-41.6856,174.3589,16300.0,6.5,COOK STRAIT
2013-07-21 23:45:55.920,34.5047,104.2608,5100.0,6.0,GANSU
2013-07-22 07:01:41.750,-46.0946,34.8615,3200.0,6.3,PRINCE EDWARD ISLANDS REGION
2013-07-24 03:32:34.430,-23.1593,-177.1534,168000.0,6.0,SOUTH OF FIJI ISLANDS
2013-07-26 07:07:17.330,-15.3205,167.6206,141000.0,6.1,VANUATU ISLANDS
2013-07-26 21:33:00.060,-58.0352,-24.28,17000.0,6.3,SOUTH SANDWICH ISLANDS REGION
2013-08-01 20:01:42.990,-15.2651,-173.4982,29000.0,6.0,TONGA ISLANDS
2013-08-12 00:53:44.440,-7.1167,129.7914,104800.0,6.1,BANDA SEA
2013-08-12 04:16:47.810,-30.6243,-179.6421,341400.0,6.2,KERMADEC ISLANDS REGION
2013-08-12 09:49:31.920,-5.4117,-81.979,12800.0,6.2,NEAR COAST OF NORTHERN PERU
2013-08-13 15:43:15.910,5.718,-78.1251,18600.0,6.6,SOUTH OF PANAMA
2013-08-16 02:31:09.200,-41.7685,174.0796,13800.0,6.5,COOK STRAIT
2013-08-17 16:32:31.830,-34.8867,54.1278,10900.0,6.2,SOUTHWEST INDIAN RIDGE
2013-08-21 12:38:29.510,16.8572,-99.5188,18900.0,6.2,NEAR COAST OF GUERRERO
2013-08-28 02:54:41.470,-27.7888,179.7461,485100.0,6.2,KERMADEC ISLANDS REGION
2013-08-30 16:25:02.120,51.5001,-175.2137,30200.0,7.0,ANDREANOF ISLANDS
2013-08-31 06:38:38.040,51.2897,-174.9417,27600.0,6.0,ANDREANOF ISLANDS
2013-09-01 11:52:32.120,-7.5393,128.2569,135200.0,6.5,BANDA SEA
2013-09-03 20:19:06.670,51.0979,-130.4234,2500.0,6.1,QUEEN CHARLOTTE ISLANDS REGION
2013-09-04 00:18:24.450,29.9768,138.8376,414400.0,6.5,SOUTHEAST OF HONSHU
2013-09-04 00:23:10.920,51.1711,-130.2671,10000.0,6.0,QUEEN CHARLOTTE ISLANDS REGION
2013-09-04 02:32:32.010,51.4813,-174.6949,30300.0,6.5,ANDREANOF ISLANDS
2013-09-04 06:27:05.350,51.5201,-174.7733,30200.0,6.0,ANDREANOF ISLANDS
2013-09-05 04:01:36.070,15.2518,-45.2139,10400.0,6.0,NORTHERN MID-ATLANTIC RIDGE
2013-09-06 11:33:54.790,20.1862,122.3336,189400.0,6.0,PHILIPPINE ISLANDS REGION
2013-09-07 00:13:29.910,14.6678,-92.0911,74100.0,6.4,NEAR COAST OF CHIAPAS
2013-09-11 12:44:14.520,-4.591,-104.8068,13000.0,6.0,CENTRAL EAST PACIFIC RISE
2013-09-15 16:21:38.490,51.4857,-174.6891,31100.0,6.1,ANDREANOF ISLANDS
2013-09-21 01:39:15.480,-7.2679,119.9508,550100.0,6.1,FLORES SEA
2013-09-24 11:29:48.230,26.9109,65.5315,15500.0,7.8,PAKISTAN
2013-09-25 06:51:23.970,-49.9853,-113.7895,10000.0,6.0,SOUTHERN EAST PACIFIC RISE
2013-09-25 16:42:43.180,-15.9001,-74.6012,38200.0,7.0,NEAR COAST OF PERU
2013-09-28 07:34:07.460,27.1617,65.6192,18700.0,6.8,PAKISTAN
2013-09-30 05:55:54.870,-30.8752,-178.2538,37800.0,6.4,KERMADEC ISLANDS
2013-10-01 03:38:21.390,53.1368,152.8959,578400.0,6.7,SEA OF OKHOTSK
2013-10-04 17:26:14.250,-38.707,78.5007,11000.0,6.4,MID-INDIAN RIDGE
2013-10-06 16:38:10.390,12.2738,141.7102,118400.0,6.0,SOUTH OF MARIANA ISLANDS
2013-10-06 21:33:19.710,-36.6341,-97.6029,12000.0,6.2,WEST CHILE RISE
2013-10-11 09:28:47.300,48.55,141.5,10000.0,6.6,SAKHALIN
2013-10-11 21:24:59.360,-30.729,-178.4264,152900.0,6.2,KERMADEC ISLANDS
2013-10-12 02:10:28.910,10.8358,-62.3025,82100.0,6.0,NEAR COAST OF VENEZUELA
2013-10-12 13:11:53.650,35.5277,23.3718,46900.0,6.8,CRETE
2013-10-15 00:12:33.250,9.8331,124.1231,23200.0,7.1,MINDANAO
2013-10-16 10:31:00.990,-6.4787,154.9648,58000.0,6.8,SOLOMON ISLANDS
2013-10-19 17:54:57.220,25.9612,-110.3639,15000.0,6.6,GULF OF CALIFORNIA
2013-10-23 08:23:29.510,-22.9722,-177.0404,157700.0,6.0,SOUTH OF FIJI ISLANDS
2013-10-24 19:25:10.300,-58.2594,-12.8022,10000.0,6.6,EAST OF SOUTH SANDWICH ISLANDS
2013-10-25 17:10:17.090,37.1457,144.754,14700.0,7.1,OFF EAST COAST OF HONSHU
2013-10-29 10:37:56.300,-61.7154,154.8294,10000.0,6.0,BALLENY ISLANDS REGION
2013-10-30 02:51:49.440,-35.4018,-73.1515,11900.0,6.3,OFF COAST OF CENTRAL CHILE
2013-10-31 12:02:09.350,23.5436,121.458,14800.0,6.3,TAIWAN
2013-10-31 23:03:58.620,-30.3139,-71.5019,19800.0,6.5,NEAR COAST OF CENTRAL CHILE
2013-11-02 15:52:45.490,-23.6356,-112.6783,8500.0,6.0,EASTER ISLAND REGION
2013-11-02 18:53:47.930,-19.3532,-172.6354,19300.0,6.2,TONGA ISLANDS REGION
2013-11-03 11:03:40.460,4.6415,123.4,556800.0,6.0,CELEBES SEA
2013-11-12 07:03:52.470,54.6769,162.1432,60500.0,6.5,NEAR EAST COAST OF KAMCHATKA
