decimal_year,east_m,north_m,up_m
2006.1684,-0.00155100000000008,0.00015799999999999148,-0.006321
2006.1711,-0.00040600000000001746,-0.0015760000000000218,-0.0013229999999999978
2006.1739,0.0012459999999999694,-0.0037650000000000183,-0.005769000000000003
2006.1766,0.0009409999999999696,-0.0023340000000000027,-0.003945999999999998
2006.1793,0.0002550000000000052,0.00030600000000002847,-0.0016130000000000033
2006.1821,4.899999999996574e-05,0.00014799999999998148,-0.005918
2006.1848,-0.0025700000000000722,-0.0008839999999999959,-0.002119000000000003
2006.1875,-0.003318000000000043,0.0006869999999999932,-0.011047000000000001
2006.1903,-0.0010459999999999914,0.0020680000000000143,-0.0011550000000000032
2006.193,-0.0013930000000000886,0.0016459999999999808,-0.0030989999999999976
2006.1958,-0.001739000000000046,-0.00048799999999998844,-0.0053409999999999985
2006.1985,0.0007920000000000149,-0.0007360000000000144,1.7999999999997185e-05
2006.2012,0.0011799999999999589,-0.0008650000000000047,0.0006050000000000014
2006.204,0.0006519999999999859,-0.0024959999999999982,-0.009628000000000001
2006.2067,-0.00032200000000004447,0.0013659999999999783,-0.0041110000000000035
2006.2094,0.0004009999999999847,0.004359999999999975,-0.006423999999999999
2006.2122,0.0011399999999999189,0.002815000000000012,-0.007686999999999999
2006.2149,-0.0008820000000000494,0.0014640000000000208,-0.003009999999999999
2006.2177,-0.0021240000000000148,0.0010979999999999879,-0.007306
2006.2204,0.001522999999999941,-0.0028409999999999824,-0.006086000000000001
2006.2231,0.0006609999999999117,-0.0020819999999999728,-0.008157999999999999
2006.2259,-0.0005439999999999889,-0.0019469999999999765,-0.0031969999999999985
2006.2286,-0.0009510000000000352,0.0009709999999999996,-0.0024310000000000026
2006.2313,0.00042399999999997995,0.0008670000000000067,0.0013260000000000008
2006.2341,-0.0015580000000000593,-0.00026999999999999247,-0.004820999999999999
2006.2368,-0.0014000000000000679,-0.0011090000000000266,-0.0022109999999999977
2006.2396,-0.002694000000000085,-0.0009129999999999971,-0.005888999999999998
2006.2423,-0.0016160000000000618,-0.0006979999999999764,0.0024080000000000004
2006.245,-0.0003500000000000725,-0.0012969999999999926,0.0011890000000000026
2006.2478,-0.00011300000000002974,0.0006470000000000087,-0.004184
2006.2505,-0.0003290000000000237,-0.0024120000000000252,-0.00845
2006.2533,4.599999999999049e-05,-0.004935999999999996,-0.0042150000000000035
2006.256,-0.0008830000000000782,-0.0016109999999999736,0.0029790000000000025
2006.2587,-0.002371000000000012,-6.699999999998374e-05,-0.0024460000000000037
2006.2615,-0.0015220000000000233,-8.00000000000245e-05,-0.005028999999999999
2006.2642,-0.0009529999999999816,-0.0010780000000000234,-0.0019940000000000027
2006.2669,-0.0010820000000000274,-0.0018420000000000103,0.002362999999999997
2006.2697,-0.0024690000000000545,-0.002578999999999998,-0.002718999999999999
2006.2724,-0.0019290000000000695,0.00033600000000000296,-0.002382000000000002
2006.2752,-0.0030130000000000434,0.0006019999999999914,0.002146000000000002
2006.2779,-0.0012070000000000691,-0.0003290000000000237,-0.0014889999999999973
2006.2806,-0.0035010000000000874,-0.0006369999999999987,-0.002008000000000003
2006.2834,-0.005157000000000078,-0.0014219999999999788,-0.0032160000000000036
2006.2861,-0.005690000000000084,-0.0011019999999999919,-0.004872000000000001
2006.2888,-0.0029689999999999994,-0.001475000000000004,-0.0028929999999999997
2006.2916,-0.0022380000000000733,-0.0004190000000000027,-0.00023100000000000204
2006.2943,-0.003952999999999984,0.0023989999999999845,-0.0032970000000000013
2006.2971,-0.0035399999999999876,0.0013889999999999736,-0.0068010000000000015
2006.2998,-0.004651000000000072,0.002022999999999997,-0.006269999999999998
2006.3025,-0.004245000000000054,0.003734000000000015,-0.004762000000000002
2006.3053,-0.003091000000000066,0.0011510000000000131,-0.007637999999999999
2006.308,-0.003282000000000007,0.0019649999999999945,-0.0008710000000000037
2006.3107,-0.004707000000000017,0.0018079999999999763,0.0033279999999999976
2006.3135,-0.004165000000000085,0.0022059999999999858,-0.002932999999999998
2006.3162,-0.004047000000000023,0.001695000000000002,-0.0012560000000000002
2006.319,-0.0022290000000000365,0.0011240000000000139,-0.001233999999999999
2006.3217,-0.0019820000000000393,0.0033099999999999796,-0.0037389999999999993
2006.3244,-0.0048240000000000505,0.0011909999999999976,-0.0029619999999999994
2006.3272,-0.0043880000000000585,0.002703999999999984,-0.0018659999999999996
2006.3299,-0.0037570000000000103,0.003053000000000028,0.0006219999999999976
2006.3326,-0.0034680000000000266,0.0037880000000000136,-0.007074999999999998
2006.3354,-0.003574000000000077,0.003720000000000001,-0.004504000000000001
2006.3381,-0.00489100000000009,0.0019990000000000285,-0.0008140000000000022
2006.3409,-0.004711000000000021,0.0019440000000000013,-0.0015309999999999976
2006.3436,-0.005183000000000049,0.003263999999999989,-0.005936999999999998
2006.3463,-0.0035240000000000826,0.0017900000000000138,-0.0036590000000000025
2006.3491,-0.004446000000000061,0.0013839999999999963,0.0009580000000000005
2006.3518,-0.003928000000000043,0.0025350000000000095,-0.0020570000000000033
2006.3546,-0.004859000000000058,0.0033869999999999734,-0.0021730000000000013
2006.3573,-0.005072999999999994,0.0037800000000000056,-0.0009940000000000018
2006.36,-0.004774000000000056,0.0021760000000000113,-0.0010550000000000004
2006.3628,-0.0036209999999999853,0.0040020000000000056,-0.005664000000000002
2006.3655,-0.0022100000000000453,0.003591000000000011,-0.005026000000000003
2006.3682,-0.004385000000000083,0.005261000000000016,-0.004647999999999999
2006.371,-0.005916000000000032,0.003255999999999981,-0.001908
2006.3737,-0.005537000000000014,0.0015040000000000053,-0.0006340000000000026
2006.3765,-0.0049680000000000835,0.002744000000000024,-0.0018760000000000027
2006.3792,-0.004632999999999998,0.002473000000000003,0.0027329999999999993
2006.3819,-0.007425000000000015,0.0019620000000000193,-0.0004870000000000013
2006.3847,-0.005745,0.0021399999999999753,-0.0031839999999999993
2006.3874,-0.007416000000000089,-0.0004910000000000192,0.0038619999999999974
2006.3901,-0.0032200000000000006,0.0010589999999999766,-0.010151
2006.3929,-0.0012560000000000349,0.00359799999999999,-0.010539
2006.3956,-0.005175000000000041,0.0043139999999999845,-0.0008400000000000005
2006.3984,-0.005403000000000047,0.002668999999999977,0.002348000000000003
2006.4011,-0.005743000000000054,0.00406200000000001,0.00016399999999999748
2006.4038,-0.00589800000000007,0.00385000000000002,-0.0018130000000000021
2006.4066,-0.0035760000000000236,0.003473999999999977,-0.008337
2006.4093,-0.004690000000000083,0.0032929999999999904,-0.002584000000000003
2006.412,-0.006373999999999991,0.004630000000000023,-0.008771000000000001
2006.4148,-0.0065190000000000525,0.0030649999999999844,-0.0004390000000000019
2006.4175,-0.004615000000000036,0.005114999999999981,-0.0009820000000000037
2006.4203,-0.0041320000000000245,0.0036610000000000253,0.0032849999999999963
2006.423,-0.0070710000000000495,0.003080000000000027,0.0009259999999999963
2006.4257,-0.006004000000000009,0.0037940000000000196,-0.0012749999999999984
2006.4285,-0.005298000000000025,0.003614000000000006,0.003459999999999998
2006.4312,-0.004234999999999989,0.003469999999999973,-0.0027309999999999973
2006.4339,-0.004817000000000071,0.006054000000000004,0.0006960000000000022
2006.4367,-0.004549000000000025,0.004290999999999989,-0.003157
2006.4394,-0.005709999999999993,0.0033580000000000276,0.0028479999999999964
2006.4422,-0.0034170000000000034,0.0009730000000000016,0.009065999999999998
2006.4449,-0.00470500000000007,0.004398000000000013,-0.0039949999999999986
2006.4476,-0.004045000000000076,0.004054999999999975,0.0038849999999999996
2006.4504,-0.007000000000000006,0.00420100000000001,-0.0006359999999999977
2006.4531,-0.005269000000000079,0.0024239999999999817,0.006813
2006.4559,-0.007359000000000004,0.003359999999999974,0.006051000000000001
2006.4586,-0.005160000000000053,0.0015660000000000118,-0.0012180000000000038
2006.4613,-0.006358000000000086,0.004352999999999996,-0.0006229999999999986
2006.4641,-0.0067350000000000465,0.00146099999999999,0.002158
2006.4668,-0.004507000000000039,0.0018369999999999775,0.0043300000000000005
2006.4695,-0.0048040000000000305,0.004682999999999993,-0.0005020000000000024
2006.4723,-0.00609000000000004,0.004298000000000024,-0.00046800000000000314
2006.475,-0.0030450000000000754,0.004390999999999978,-0.0061189999999999994
2006.4778,-0.003713999999999995,0.002624000000000015,0.0037960000000000008
2006.4805,-0.0018960000000000088,0.0023230000000000195,0.0009440000000000004
2006.4832,-0.0043320000000000025,0.0025149999999999895,0.0027340000000000003
2006.486,-0.006628999999999996,0.003033000000000008,0.0047719999999999985
2006.4887,-0.006585000000000063,0.0037409999999999943,0.0009969999999999979
2006.4914,-0.005582000000000087,0.005384999999999973,-0.005937999999999999
2006.4942,-0.002970000000000028,0.004035999999999984,-0.003139000000000003
2006.4969,-0.00569900000000001,0.0029739999999999767,0.0034319999999999976
2006.4997,-0.0036610000000000253,0.002703000000000011,-0.0016509999999999997
2006.5024,-0.0022720000000000518,0.0040879999999999805,-0.0004740000000000022
2006.5051,-0.00589099999999998,0.003188000000000024,0.004241000000000002
2006.5079,-0.004279000000000033,0.002344999999999986,0.0010599999999999984
2006.5106,-0.004207000000000072,0.003919999999999979,-0.005221000000000003
2006.5133,-0.0020090000000000385,0.004607000000000028,-0.0024399999999999977
2006.5161,-0.003182000000000018,0.0042200000000000015,0.0027379999999999974
2006.5188,-0.0029799999999999827,0.0028000000000000247,0.0031790000000000013
2006.5216,-0.0048520000000000785,0.003222999999999976,0.001240999999999999
2006.5243,-0.00501000000000007,0.0037309999999999843,0.0063549999999999995
2006.527,-0.0023360000000000047,0.0033110000000000084,0.0021989999999999996
2006.5298,-0.00323400000000007,0.0022400000000000198,0.006425
2006.5325,-0.002495000000000025,0.0017079999999999873,0.007858999999999998
2006.5352,-0.0025800000000000267,0.0044179999999999775,0.004688999999999999
2006.538,-0.0036130000000000884,0.0036169999999999813,0.008448999999999998
2006.5407,-0.004973000000000005,0.004923000000000011,0.002023999999999998
2006.5435,-0.002790999999999988,0.00487700000000002,0.0049989999999999965
2006.5462,-0.0028960000000000097,0.0039060000000000206,0.0027239999999999973
2006.5489,-0.00243900000000008,0.004390000000000005,0.003698
2006.5517,-0.0022849999999999815,0.005174999999999985,0.0005900000000000002
2006.5544,-0.0016720000000000068,0.004164999999999974,0.008542000000000001
2006.5572,-0.002619000000000038,0.0042119999999999935,0.004299999999999998
2006.5599,-0.0024410000000000265,0.003002999999999978,0.009085000000000003
2006.5626,-0.002682999999999991,0.005543999999999993,0.0034269999999999995
2006.5654,-0.004098000000000046,0.0049120000000000275,0.005255000000000003
2006.5681,-0.0036610000000000253,0.0043580000000000285,0.011094
2006.5708,-0.002974000000000032,0.003971000000000002,0.0034389999999999976
2006.5736,-0.003363000000000005,0.005329000000000028,-0.002252999999999998
2006.5763,-0.003163000000000027,0.003987000000000018,0.00010600000000000193
2006.5791,-0.0021960000000000868,0.004520999999999997,0.007754999999999998
2006.5818,-0.0036720000000000086,0.0039879999999999916,0.006003000000000001
2006.5845,-0.0022880000000000678,0.0035250000000000004,0.007003000000000002
2006.5873,-0.003462999999999994,0.004033000000000009,0.007184000000000003
2006.59,-0.003134999999999999,0.0015020000000000033,0.007512999999999999
2006.5927,-0.004026000000000085,0.003178000000000014,0.0048940000000000025
2006.5955,-0.002891000000000088,0.003497000000000028,0.00841
2006.5982,-0.004354999999999998,0.003811999999999982,0.011184
2006.601,-0.0030250000000000554,0.0021559999999999913,0.007089999999999999
2006.6037,-0.0035810000000000564,0.0034620000000000206,0.007781999999999997
2006.6064,-0.003593999999999986,0.0037699999999999956,0.009384999999999998
2006.6092,-0.0039759999999999796,0.003813999999999984,0.005843000000000001
2006.6119,-0.0030250000000000554,0.003151000000000015,0.007433999999999996
2006.6146,-0.0036559999999999926,0.0014049999999999896,0.009328000000000003
2006.6174,-0.004047000000000023,0.0041039999999999965,0.012805999999999998
2006.6201,-0.0038690000000000113,0.0031789999999999874,0.008825
2006.6229,-0.0045160000000000755,0.002446999999999977,0.00911
2006.6256,-0.003924000000000039,0.00233899999999998,0.004498000000000002
2006.6283,-0.0030450000000000754,0.0014339999999999908,0.002826000000000002
2006.6311,-0.0030570000000000874,0.002228999999999981,0.0024100000000000024
2006.6338,-0.003763000000000072,0.002016999999999991,0.006212999999999996
2006.6366,-0.0015060000000000073,0.0019159999999999733,0.007679999999999999
2006.6393,-0.0010109999999999841,0.0015399999999999858,0.009581
2006.642,-0.002774000000000054,0.0008719999999999839,0.0031949999999999965
2006.6448,-0.0028120000000000367,0.0033030000000000004,0.0071299999999999975
2006.6475,-0.00317400000000001,0.0017179999999999973,0.004972999999999998
2006.6502,-0.0032290000000000374,0.0017309999999999826,0.005838999999999997
2006.653,-0.003261999999999987,0.0020890000000000075,0.006365000000000003
2006.6557,-0.0029959999999999987,0.0021340000000000248,0.010166000000000001
2006.6585,-0.0040320000000000356,0.0010450000000000181,0.008957
2006.6612,-0.002847000000000044,0.0037920000000000176,0.003237999999999998
2006.6639,-0.0016200000000000658,0.0018420000000000103,0.006788000000000002
2006.6667,-0.004530000000000034,0.005078000000000027,0.011964000000000002
2006.6694,-0.0031880000000000797,0.004085000000000005,0.006178999999999997
2006.6721,-0.003106000000000053,0.0016470000000000096,0.006047999999999998
2006.6749,-0.002886000000000055,0.003908999999999996,0.001804
2006.6776,-0.001790999999999987,0.002583000000000002,0.006588999999999998
2006.6804,-0.0026610000000000245,0.0019799999999999818,0.0012100000000000027
2006.6831,-0.004395000000000038,0.0009689999999999976,0.0027799999999999978
2006.6858,-0.0045479999999999965,0.00032799999999999496,0.009603
2006.6886,-0.003342000000000067,0.0026109999999999745,0.007285
2006.6913,-0.0026090000000000835,0.002587000000000006,0.006041999999999999
2006.694,-0.002566999999999986,0.0010129999999999861,0.009847000000000002
2006.6968,-0.0030360000000000387,-0.00032599999999999296,0.011957999999999996
2006.6995,-0.0027730000000000254,0.003051999999999999,0.004451999999999998
2006.7023,-0.003138000000000085,0.0029120000000000257,0.012720999999999996
2006.705,-0.003126000000000073,0.00012899999999999023,0.017445000000000002
2006.7077,-0.0021840000000000748,0.0018489999999999895,0.007037000000000002
2006.7105,-0.0017490000000000006,0.0022760000000000002,0.012213000000000002
2006.7132,-0.0016800000000000148,0.0010390000000000121,0.019936999999999996
2006.7159,-0.00145099999999998,0.0012409999999999921,0.008252000000000002
2006.7187,-0.0024399999999999977,-6.0000000000004494e-05,0.008425000000000002
2006.7214,-0.004914000000000085,0.0017940000000000178,0.014558000000000001
2006.7242,-0.0020400000000000418,0.0015740000000000198,0.006895999999999999
2006.7269,-0.0005270000000000552,3.900000000001125e-05,0.005704000000000001
2006.7296,-0.0015399999999999858,0.00023499999999998522,0.006337000000000002
2006.7324,-0.001863000000000059,-0.00018899999999999473,0.005358000000000002
2006.7351,-0.002095000000000069,-0.0002630000000000132,0.008825
2006.7379,-0.000492000000000048,-0.0010220000000000229,0.009639000000000002
2006.7406,-0.0008930000000000327,-0.0007010000000000072,0.009349999999999997
2006.7433,-0.0021340000000000803,-0.0008569999999999967,0.011005000000000001
2006.7461,-0.0023730000000000695,-0.0020709999999999895,0.008696999999999996
2006.7488,-0.002311000000000063,-0.00048199999999998244,0.012659999999999998
2006.7515,-0.0008200000000000429,-0.0011379999999999724,0.011566
2006.7543,0.0007129999999999637,-0.0018509999999999915,0.010842999999999998
2006.757,-0.0014450000000000296,-0.0014350000000000196,0.011408000000000001
2006.7598,4.499999999996174e-05,-0.0026089999999999725,0.012394000000000002
2006.7625,-0.00021900000000008024,-0.001782999999999979,0.008583
2006.7652,0.001194999999999946,-0.0013270000000000226,0.010487999999999997
2006.768,0.00020299999999995322,-0.0013500000000000179,0.010466999999999997
2006.7707,0.0011249999999999316,0.0015640000000000098,0.014073999999999996
2006.7734,0.0002769999999999717,0.001811000000000007,0.008743
2006.7762,0.0002649999999999597,-0.00019099999999999673,0.009073999999999999
2006.7789,-0.0009000000000000119,-0.001699000000000006,0.008181
2006.7817,-0.0007320000000000659,-0.0003610000000000002,0.014483999999999997
2006.7844,0.0018579999999999153,-0.0002590000000000092,0.013742999999999998
2006.7871,4.799999999993698e-05,-0.00030200000000002447,0.023520000000000006
2006.7899,-0.0005460000000000464,0.0007130000000000192,0.018722000000000003
2006.7926,0.0006669999999999732,0.0004979999999999984,0.013906000000000002
2006.7953,0.00029800000000002047,-2.6000000000026002e-05,0.010034000000000001
2006.7981,-0.0005860000000000865,4.900000000002125e-05,0.004519999999999996
2006.8008,-0.0002469999999999972,0.00029200000000001447,0.009423
2006.8036,0.0021459999999999813,-0.00047199999999997244,0.005868999999999999
2006.8063,-0.0005600000000000049,-0.00010199999999999099,0.008034
2006.809,-0.00024400000000002198,-0.0018020000000000258,0.004927000000000001
2006.8118,-0.0015530000000000266,-0.0005149999999999877,0.004278999999999998
2006.8145,0.0006789999999999852,8.00000000000245e-05,0.010216999999999997
2006.8172,-0.0010000000000000009,-0.0018079999999999763,0.006793
2006.82,-0.0013199999999999878,8.599999999997499e-05,0.0022910000000000014
2006.8227,-0.001972000000000085,-0.0015000000000000013,0.003250999999999997
2006.8255,-0.00300200000000006,-0.00030400000000002647,0.012265999999999999
2006.8282,-0.0008590000000000542,-0.00044399999999999995,0.006260000000000002
2006.8309,-0.000512000000000068,-0.0008090000000000042,0.008363999999999996
2006.8337,-0.0022940000000000182,-6.499999999998174e-05,0.0068029999999999965
2006.8364,-0.0012510000000000021,-0.0030020000000000047,0.00553
2006.8392,-0.0012610000000000676,-0.0045239999999999725,0.0006859999999999991
2006.8419,0.0007939999999999614,-0.0003710000000000102,-0.004590999999999998
2006.8446,7.00000000000145e-05,-0.0008440000000000114,0.0023180000000000006
2006.8474,0.001371000000000011,-0.0036470000000000113,0.0026489999999999986
2006.8501,-0.0008110000000000062,-0.002788999999999986,0.003594
2006.8528,-0.003630000000000022,-0.0013989999999999836,-0.003242000000000002
2006.8556,-0.0015650000000000386,7.60000000000205e-05,-0.0018110000000000001
2006.8583,-0.0022680000000000478,-0.0041140000000000065,0.006790999999999998
2006.8611,-0.0006030000000000202,-0.001585000000000003,0.0009769999999999987
2006.8638,-0.0026120000000000587,-0.004778999999999978,-0.005292999999999999
2006.8665,-0.0037570000000000103,-0.0022260000000000058,0.009563000000000002
2006.8693,-0.0024480000000000057,-0.0020439999999999903,0.005282000000000002
2006.872,-0.0005870000000000042,-0.0026760000000000117,0.008452000000000001
2006.8747,-0.0027800000000000047,-0.0037699999999999956,0.006191999999999996
2006.8775,-0.001566999999999985,-0.003137999999999974,-0.0011900000000000036
2006.8802,-0.0007820000000000604,-0.002927000000000013,-0.0002390000000000031
2006.883,-0.002095000000000069,-0.0018020000000000258,-0.005803000000000003
2006.8857,-0.005353000000000052,-0.005330999999999975,0.004681999999999999
2006.8884,-0.0021539999999999893,-0.006610999999999978,0.007827
2006.8912,-0.003674000000000066,-0.004122999999999988,-0.0026670000000000027
2006.8939,-0.00016500000000008175,-0.004259999999999986,0.003460999999999999
2006.8966,-0.0034930000000000794,-0.0009259999999999824,-0.0042120000000000005
2006.8994,-0.0022170000000000245,-0.0008529999999999927,-0.002356999999999998
2006.9021,-0.0010220000000000784,-0.001776999999999973,0.001787999999999998
2006.9049,-0.0025880000000000347,-0.0015060000000000073,-0.005893000000000002
2006.9076,-0.0015640000000000098,-0.002581999999999973,-0.0010340000000000002
2006.9103,-0.0012290000000000356,-0.0038699999999999846,-0.0004919999999999994
2006.9131,-0.0006630000000000802,-0.0017550000000000066,-0.0007279999999999995
2006.9158,0.00015999999999993797,-0.0017099999999999893,-0.0028590000000000004
2006.9185,-0.0018770000000000175,-0.0017280000000000073,-0.006201999999999999
2006.9213,-0.0006550000000000722,-0.0023250000000000215,-0.004136000000000001
2006.924,-0.00043599999999999195,-0.0037900000000000156,-0.004812999999999998
2006.9268,-0.0007820000000000604,-0.0019719999999999738,-0.0037449999999999983
2006.9295,-4.300000000001525e-05,-0.0019569999999999865,-0.008983000000000001
2006.9322,-0.0010280000000000289,-0.004157999999999995,0.006163000000000002
2006.935,-0.0030170000000000474,-0.004593000000000014,0.003021999999999997
2006.9377,-0.00263100000000005,-0.005381999999999998,0.003263000000000002
2006.9405,-0.003134999999999999,-0.004027999999999976,0.002117000000000001
2006.9432,-0.0022860000000000102,-0.006404000000000021,-0.0013340000000000019
2006.9459,-0.0034319999999999906,-0.00639099999999998,0.000671999999999999
2006.9487,-0.0010450000000000736,-0.006921999999999984,0.0008659999999999987
2006.9514,-0.004862000000000033,-0.006052000000000002,0.002371999999999999
2006.9541,-0.004253000000000062,-0.003068000000000015,0.0005669999999999981
2006.9569,-0.006121000000000043,-0.0018690000000000095,-0.034824
2006.9596,-0.0023890000000000855,-0.0039799999999999836,-0.0016019999999999993
2006.9624,-0.002754000000000034,-0.0037900000000000156,-0.0009549999999999975
2006.9651,-0.002263000000000015,-0.0023079999999999767,-0.0007059999999999983
2006.9678,-0.002694000000000085,-0.00447599999999998,-0.005098999999999999
2006.9706,-0.003045999999999993,-0.004591000000000012,-0.0038969999999999977
2006.9733,-0.0015600000000000058,-0.005805999999999978,-0.0005070000000000005
2006.976,-0.002006999999999981,-0.006518000000000024,-0.004043999999999999
2006.9788,-0.0020820000000000283,-0.006861999999999979,-0.009822000000000001
2006.9815,-0.00330700000000006,-0.005060000000000009,-0.0016429999999999986
2006.9843,-0.0034640000000000226,-0.0030649999999999844,0.004930999999999998
2006.987,-0.003010999999999986,-0.0022599999999999842,-0.006449999999999997
2006.9897,-0.0016140000000000043,-0.0036249999999999893,-0.005636000000000002
2006.9925,-0.002619000000000038,-0.00257099999999999,-0.004723999999999999
2006.9952,-0.0007380000000000164,-0.003178000000000014,-0.007895
2006.9979,-0.0028520000000000767,-0.001346999999999987,-0.004386000000000001
2007.0007,-0.00340600000000002,-0.0036820000000000186,-0.002352
2007.0034,-0.0008590000000000542,-0.006620999999999988,0.0014839999999999992
2007.0062,-0.005102000000000051,-0.0047499999999999765,0.005164000000000002
2007.0089,-0.006533000000000011,-0.002226999999999979,0.0022970000000000004
2007.0116,-0.004257999999999984,-0.0016920000000000268,-0.005058
2007.0144,-0.004381999999999997,0.0003830000000000222,-0.0014129999999999976
2007.0171,-0.004983000000000071,-0.0016820000000000168,-0.007625
2007.0198,-0.003045999999999993,-0.0018920000000000048,-0.010856000000000001
2007.0226,-0.00301499999999999,-0.0018750000000000155,-0.0098
2007.0253,-0.002978000000000036,0.0004390000000000227,-0.009735
2007.0281,-0.0030530000000000834,0.0009440000000000004,-0.008486
2007.0308,-0.0009069999999999911,0.00017600000000000948,-0.008745
2007.0335,-0.0023450000000000415,-0.001367000000000007,-0.005402999999999998
2007.0363,-0.001843000000000039,-0.0006869999999999932,-0.010671
2007.039,-0.0011840000000000739,-0.0024170000000000025,-0.010939
2007.0418,-0.003450999999999982,-0.0011360000000000259,-0.004205
2007.0445,-0.003878000000000048,-0.0019899999999999918,-0.006519999999999998
2007.0472,-0.003439000000000081,-0.001446999999999976,-0.005747000000000002
2007.05,-0.002407000000000048,-0.0013360000000000039,-0.00392
2007.0527,-0.0027730000000000254,-0.0027699999999999947,-0.0021130000000000038
2007.0554,-0.0029919999999999947,-0.002495000000000025,-0.003268
2007.0582,-0.0026610000000000245,-0.0022150000000000225,-0.0048860000000000015
2007.0609,-0.002998000000000056,0.00021199999999998997,-0.002692
2007.0637,-0.002018999999999993,-0.0015780000000000238,-0.010183000000000001
2007.0664,-0.003631000000000051,-0.0015129999999999866,-0.008825
2007.0691,-0.0022619999999999862,-4.000000000004e-06,-0.007075999999999999
2007.0719,-0.0023440000000000127,-0.001332999999999973,-0.0015220000000000025
2007.0746,-0.0026289999999999925,-0.0008190000000000142,-0.002336999999999999
2007.0773,-0.0024089999999999945,-0.0017920000000000158,-0.007279000000000001
2007.0801,-0.003951000000000038,-0.0013199999999999878,-0.007969999999999998
2007.0828,-0.0026800000000000157,-0.00016500000000002624,-0.0057880000000000015
2007.0856,-0.002875000000000072,-0.0016800000000000148,-0.003168999999999998
2007.0883,-0.0032810000000000894,-0.00037599999999998746,-0.0024329999999999977
2007.091,-0.0031849999999999934,5.1999999999996493e-05,-0.007629999999999998
2007.0938,-0.003199000000000063,-0.0016059999999999963,-0.005551
2007.0965,-0.0024250000000000105,-0.0028719999999999857,-0.0010020000000000029
2007.0992,-0.004230000000000067,-0.0020339999999999803,-0.008737000000000002
2007.102,-0.00394300000000003,-0.002128999999999992,0.0018620000000000025
2007.1047,-0.003909000000000051,-0.0014009999999999856,-0.006934000000000003
2007.1075,-0.004967000000000055,-0.0014440000000000008,-0.001798000000000001
2007.1102,-0.006358000000000086,-0.0007070000000000132,0.004013999999999997
2007.1129,-0.00373100000000004,-0.002713999999999994,0.0009769999999999987
2007.1157,-0.00419500000000006,-0.0007099999999999884,-0.0029689999999999994
2007.1184,-0.00298200000000004,0.00019900000000000473,-0.0046679999999999985
2007.1211,-0.003315000000000068,-0.0011050000000000226,-0.004805999999999998
2007.1239,-0.0026120000000000587,0.00020799999999998597,-0.002820000000000003
2007.1266,-0.00558599999999998,-0.00037399999999998546,-0.006269000000000004
2007.1294,-0.00390299999999999,-0.0008569999999999967,-0.0033200000000000035
2007.1321,-0.0037010000000000653,-0.0014939999999999953,-0.002137
