decimal_year,east_m,north_m,up_m
2006.4175,-0.012962000000000001,0.008417000000000008,-0.004126999999999992
2006.4203,-0.014220999999999984,0.008101999999999943,-0.0012050000000000116
2006.423,-0.015512999999999999,0.008174000000000015,-0.00402199999999997
2006.4257,-0.017376000000000003,0.009301000000000004,0.0024610000000000465
2006.4285,-0.015765,0.008844999999999992,0.005461999999999967
2006.4312,-0.01478299999999999,0.009569999999999967,-0.0021079999999999988
2006.4339,-0.015252999999999989,0.00985400000000003,-0.0029689999999999994
2006.4367,-0.015054999999999985,0.00901200000000002,0.003998999999999975
2006.4394,-0.01683699999999999,0.009078999999999948,0.0033640000000000336
2006.4422,-0.015627000000000002,0.008132999999999946,0.00811099999999998
2006.4449,-0.015078999999999981,0.009565999999999963,0.004361000000000059
2006.4476,-0.014685000000000004,0.009387999999999952,0.005653000000000019
2006.4504,-0.016722999999999988,0.009877000000000025,-0.0009359999999999369
2006.4531,-0.01636399999999999,0.00956199999999996,0.0011820000000000164
2006.4559,-0.01627999999999999,0.009357999999999977,0.001619000000000037
2006.4586,-0.014885999999999983,0.007719999999999949,0.002122999999999986
2006.4613,-0.017137999999999987,0.00956199999999996,0.002562999999999982
2006.4641,-0.018014000000000002,0.007433000000000023,0.00815699999999997
2006.4668,-0.015014,0.00999300000000003,0.0042079999999999895
2006.4695,-0.016596,0.007921999999999985,0.0009609999999999896
2006.4723,-0.016939999999999983,0.008904000000000023,0.002279000000000031
2006.475,-0.015454999999999997,0.00966800000000001,0.0012250000000000316
2006.4778,-0.015286999999999995,0.009912000000000032,0.0005479999999999929
2006.4805,-0.014638999999999985,0.008788000000000018,-0.004692999999999947
2006.4832,-0.01613399999999998,0.008487000000000022,-0.002458999999999989
2006.486,-0.01749199999999998,0.009800999999999949,0.0035960000000000436
2006.4887,-0.01644799999999999,0.007977000000000012,-0.0007199999999999429
2006.4914,-0.017842999999999998,0.010035000000000016,-0.0002489999999999437
2006.4942,-0.016524999999999984,0.009479000000000015,-0.0036530000000000173
2006.4969,-0.015456999999999999,0.008027000000000006,-0.004269999999999996
2006.4997,-0.016342999999999996,0.009398999999999935,-0.0021059999999999413
2006.5024,-0.014987,0.008959999999999968,0.0003730000000000677
2006.5051,-0.01577999999999999,0.00873299999999999,0.008044999999999969
2006.5079,-0.015314999999999995,0.00678499999999993,0.00593699999999997
2006.5106,-0.014928999999999998,0.008450999999999986,-0.003962999999999939
2006.5133,-0.013774999999999982,0.009881000000000029,-0.005202999999999958
2006.5161,-0.015838999999999992,0.009588999999999959,0.0026319999999999677
2006.5188,-0.017014,0.009167999999999954,0.0032769999999999744
2006.5216,-0.01541999999999999,0.007813999999999988,-0.004106999999999972
2006.5243,-0.015711000000000003,0.00911799999999996,0.0035930000000000684
2006.527,-0.013573000000000002,0.009033999999999986,0.0039599999999999635
2006.5298,-0.01464399999999999,0.008618999999999932,0.0006559999999999899
2006.5325,-0.014102000000000003,0.008338999999999985,0.00022800000000000598
2006.5352,-0.014276999999999984,0.009145999999999987,0.00045000000000006146
2006.538,-0.015326000000000006,0.008789999999999965,-0.00048599999999998644
2006.5407,-0.016543000000000002,0.009960999999999998,0.008230999999999988
2006.5435,-0.014268000000000003,0.01014399999999993,0.006610000000000005
2006.5462,-0.013801999999999981,0.010672999999999933,-0.00016300000000002424
2006.5489,-0.013902999999999999,0.010801999999999978,-0.0009200000000000319
2006.5517,-0.014124999999999999,0.009989999999999943,0.006068000000000073
2006.5544,-0.013916999999999985,0.010511999999999966,0.005534000000000039
2006.5572,-0.013081999999999983,0.010418000000000038,0.0035199999999999676
2006.5599,-0.015631000000000006,0.00999899999999998,0.0008299999999999974
2006.5626,-0.014160000000000006,0.008801999999999977,0.003578999999999999
2006.5654,-0.013462000000000002,0.009000000000000008,-0.00036199999999997345
2006.5681,-0.01577299999999998,0.009730000000000016,0.005120000000000013
2006.5708,-0.015019000000000005,0.00798500000000002,0.0014380000000000503
2006.5736,-0.014167999999999986,0.008731999999999962,-0.0025479999999999947
2006.5763,-0.016260999999999998,0.009174999999999933,-0.00430699999999995
2006.5791,-0.015052999999999983,0.009441000000000033,-0.0034170000000000034
2006.5818,-0.015017000000000003,0.008933999999999997,0.0010759999999999659
2006.5845,-0.014965000000000006,0.008101000000000025,0.002271000000000023
2006.5873,-0.016136999999999985,0.008835999999999955,0.003418000000000032
2006.59,-0.016389999999999988,0.009248000000000034,0.00282300000000002
2006.5927,-0.01638099999999998,0.01066199999999995,-0.00408200000000003
2006.5955,-0.01519799999999999,0.008251000000000008,-0.0004609999999999337
2006.5982,-0.017055999999999988,0.008719000000000032,0.00040200000000001346
2006.601,-0.01627999999999999,0.009027000000000007,-0.00031199999999997896
2006.6037,-0.015707,0.00821700000000003,-0.003993000000000024
2006.6064,-0.014556999999999987,0.008927000000000018,0.0019500000000000073
2006.6092,-0.015750999999999987,0.007827999999999946,-0.0007209999999999717
2006.6119,-0.016008999999999995,0.009248999999999952,0.004010000000000069
2006.6146,-0.017328999999999983,0.008220000000000005,0.003622000000000014
2006.6174,-0.016693999999999987,0.009303999999999979,0.0072870000000000434
2006.6201,-0.016845,0.009843999999999964,0.0031879999999999686
2006.6229,-0.016627000000000003,0.00781199999999993,0.0023210000000000175
2006.6256,-0.016490000000000005,0.008750999999999953,0.00019900000000006024
2006.6283,-0.01619699999999999,0.008755999999999986,-0.0011780000000000124
2006.6311,-0.015551999999999983,0.009260999999999964,-0.0024480000000000057
2006.6338,-0.016176999999999997,0.008794999999999997,0.0019330000000000735
2006.6366,-0.01452199999999998,0.007942000000000005,0.00014500000000006175
2006.6393,-0.01443999999999998,0.00768000000000002,-7.00000000000145e-05
2006.642,-0.017126000000000002,0.008296999999999999,0.004858000000000029
2006.6448,-0.015407000000000004,0.008906999999999998,-0.0003109999999999502
2006.6475,-0.01685299999999998,0.007611999999999952,0.0023450000000000415
2006.6502,-0.017451999999999995,0.007638000000000034,0.003430000000000044
2006.653,-0.017013,0.007982999999999962,0.0021440000000000348
2006.6557,-0.016131000000000006,0.007624999999999993,0.00193500000000002
2006.6585,-0.01654999999999998,0.0066950000000000065,0.0010970000000000146
2006.6612,-0.015731999999999996,0.009406999999999943,0.0016559999999999908
2006.6639,-0.01616999999999999,0.008071999999999968,0.0024210000000000065
2006.6667,-0.017906000000000005,0.009928999999999966,0.005479000000000012
2006.6694,-0.016182000000000002,0.010109000000000035,0.004823000000000022
2006.6721,-0.016275999999999985,0.008364999999999956,-0.0011590000000000211
2006.6749,-0.01661399999999999,0.009149999999999991,-0.002094999999999958
2006.6776,-0.01585399999999998,0.00878699999999999,-0.0012179999999999414
2006.6804,-0.015480999999999995,0.006665000000000032,-0.0011759999999999549
2006.6831,-0.018097000000000002,0.007342999999999988,-0.003367000000000009
2006.6858,-0.017456,0.005681999999999965,0.0012079999999999869
2006.6886,-0.016434000000000004,0.007068999999999992,-0.00452600000000003
2006.6913,-0.015663999999999983,0.00963499999999995,0.0030090000000000394
2006.694,-0.016797000000000006,0.008052999999999977,0.0033929999999999794
2006.6968,-0.016666999999999987,0.007909999999999973,0.004850000000000021
2006.6995,-0.01635499999999998,0.007319999999999993,0.0042520000000000335
2006.7023,-0.01799299999999998,0.0071550000000000225,0.0036640000000000006
2006.705,-0.016938999999999982,0.007348000000000021,0.003623000000000043
2006.7077,-0.016544000000000003,0.0072630000000000194,-0.0010569999999999746
2006.7105,-0.01638099999999998,0.008670999999999984,0.001811000000000007
2006.7132,-0.015675999999999995,0.009144999999999959,0.002014999999999989
2006.7159,-0.01743599999999998,0.007099999999999995,0.0015460000000000473
2006.7187,-0.016517000000000004,0.005481999999999987,0.0006930000000000547
2006.7214,-0.018867999999999996,0.005301,-0.0007460000000000244
2006.7242,-0.017460000000000003,0.006060999999999983,0.005529000000000006
2006.7269,-0.015996999999999983,0.006016999999999939,-0.001338999999999979
2006.7296,-0.017910999999999982,0.005232000000000014,0.004298000000000024
2006.7324,-0.016599000000000003,0.006264999999999965,0.0042920000000000735
2006.7351,-0.01627099999999998,0.00569200000000003,-0.0004750000000000032
2006.7379,-0.015556999999999988,0.005534999999999957,-0.0020280000000000298
2006.7406,-0.015648999999999996,0.005209999999999937,0.0006359999999999699
2006.7433,-0.017971999999999988,0.0061789999999999345,0.005435999999999996
2006.7461,-0.017313999999999996,0.005178000000000016,0.006834000000000007
2006.7488,-0.017708,0.00651400000000002,0.006457999999999964
2006.7515,-0.016740000000000005,0.0065549999999999775,-0.0003910000000000302
2006.7543,-0.015992000000000006,0.0061550000000000216,0.0014060000000000183
2006.757,-0.01568799999999998,0.0069150000000000045,0.006206000000000045
2006.7598,-0.015181,0.005101000000000022,0.00043199999999998795
2006.7625,-0.015895999999999993,0.0049759999999999804,0.004299000000000053
2006.7652,-0.01580099999999998,0.006244000000000027,0.0008890000000000287
2006.768,-0.01685399999999998,0.006186000000000025,0.004925000000000068
2006.7707,-0.014242000000000005,0.006452000000000013,-0.0019859999999999323
2006.7734,-0.017483,0.0072470000000000034,0.010542000000000051
2006.7762,-0.016179,0.00533399999999995,0.0037479999999999736
2006.7789,-0.01750199999999999,0.005757000000000012,0.005079000000000056
2006.7817,-0.018869999999999998,0.005746000000000029,0.007592000000000043
2006.7844,-0.01589399999999999,0.006429999999999936,0.008387000000000033
2006.7871,-0.016164999999999985,0.007179999999999964,0.002711000000000019
2006.7899,-0.01719799999999999,0.009745000000000004,0.009743999999999975
2006.7926,-0.017677,0.007547999999999999,0.009608000000000061
2006.7953,-0.017537999999999998,0.007271999999999945,0.005471000000000004
2006.7981,-0.01791899999999999,0.006413000000000002,0.0025490000000000235
2006.8008,-0.018776999999999988,0.007475000000000009,0.005256000000000038
2006.8036,-0.018115999999999993,0.005931999999999937,0.006199999999999983
2006.8063,-0.018221999999999988,0.006108000000000002,0.005288999999999988
2006.809,-0.018786999999999998,0.006032000000000037,0.002151000000000014
2006.8118,-0.018344,0.005117000000000038,0.0028650000000000064
2006.8145,-0.017981999999999998,0.004618000000000011,0.008376999999999968
2006.8172,-0.019412999999999986,0.005136999999999947,0.0010740000000000194
2006.82,-0.01969299999999999,0.006325999999999943,-0.0028719999999999857
2006.8227,-0.01954599999999998,0.005547999999999997,-0.001363000000000003
2006.8255,-0.020726999999999995,0.005599999999999938,0.004010000000000069
2006.8282,-0.019964999999999983,0.004823000000000022,0.0040200000000000236
2006.8309,-0.01890799999999998,0.004900999999999933,0.0018099999999999783
2006.8337,-0.020181000000000004,0.005626999999999938,0.0012999999999999678
2006.8364,-0.018415999999999988,0.004813999999999985,-0.0029160000000000297
2006.8392,-0.017566,0.0041440000000000365,0.0012180000000000524
2006.8419,-0.018326999999999982,0.006781999999999955,0.003921999999999981
2006.8446,-0.018665999999999988,0.004383000000000026,-0.0037960000000000216
2006.8474,-0.018497999999999987,0.005603000000000025,-0.0041400000000000325
2006.8501,-0.018836999999999993,0.0042119999999999935,9.999999999998899e-05
2006.8528,-0.022447999999999996,0.002717999999999998,0.0007949999999999902
2006.8556,-0.020298999999999984,0.0061269999999999936,0.000496000000000052
2006.8583,-0.020937999999999984,0.00448599999999999,0.0005739999999999634
2006.8611,-0.02149699999999999,0.004605999999999999,-0.0026969999999999494
2006.8638,-0.023637999999999992,0.003278000000000003,0.0008409999999999807
2006.8665,-0.021278999999999992,0.0042119999999999935,-0.00017400000000000748
2006.8693,-0.021929000000000004,0.0037639999999999896,0.009593999999999991
2006.872,-0.020791000000000004,0.0034969999999999724,0.0004730000000000567
2006.8747,-0.02170999999999998,0.0031289999999999374,0.0019449999999999745
2006.8775,-0.021789000000000003,0.002809999999999979,-0.000140000000000029
2006.8802,-0.020485000000000003,0.0039719999999999756,0.0018090000000000606
2006.883,-0.02062,0.005086999999999953,0.0042520000000000335
2006.8857,-0.022345000000000004,0.003314999999999957,0.00011300000000002974
2006.8884,-0.021179000000000003,0.00400900000000004,0.003495000000000026
2006.8912,-0.02151799999999998,0.003530999999999951,-0.0048000000000000265
2006.8939,-0.021946999999999994,0.0048279999999999434,-0.001794999999999991
2006.8966,-0.023540000000000005,0.00402199999999997,0.0033320000000000016
2006.8994,-0.02209899999999998,0.004260999999999959,0.0010050000000000336
2006.9021,-0.02108299999999999,0.004813999999999985,-0.00042999999999993044
2006.9049,-0.021532999999999997,0.004734999999999934,0.002923000000000009
2006.9076,-0.022095000000000004,0.004607000000000028,0.0035080000000000666
2006.9103,-0.022647,0.0039639999999999675,0.0012929999999999886
2006.9131,-0.021039000000000002,0.0037599999999999856,0.0010830000000000561
2006.9158,-0.021844000000000002,0.004921999999999982,0.0018449999999999855
2006.9185,-0.024838,0.002738999999999936,0.0016540000000000443
2006.9213,-0.023417999999999994,0.0035889999999999533,-0.00518200000000002
2006.924,-0.022094000000000003,0.003122999999999987,-0.005587000000000009
2006.9268,-0.022267999999999982,0.003538999999999959,-0.00030399999999997096
2006.9295,-0.02163899999999999,0.003862000000000032,-0.0003969999999999807
2006.9322,-0.022494999999999987,0.003750000000000031,-0.0005030000000000312
2006.935,-0.023424,0.0030280000000000307,0.003303000000000056
2006.9377,-0.02507999999999999,0.004611000000000032,0.00031400000000003647
2006.9405,-0.024639999999999995,0.005238999999999994,0.0030210000000000514
2006.9432,-0.025121000000000004,0.0028569999999999984,-0.003338999999999981
2006.9459,-0.02313699999999999,0.003002999999999978,-0.002778999999999976
2006.9487,-0.024959999999999982,0.0021519999999999317,-0.007097999999999938
2006.9514,-0.02599599999999999,0.00023399999999995647,-0.00276299999999996
2006.9541,-0.025344000000000005,0.0030559999999999476,-0.0007249999999999757
2006.9569,-0.025849999999999984,0.001495000000000024,0.006253000000000064
2006.9596,-0.02510499999999999,0.0021980000000000333,0.0020020000000000593
2006.9624,-0.025879999999999986,0.003238999999999992,-0.002738999999999936
2006.9651,-0.02501399999999998,0.004820999999999964,-0.0021280000000000188
2006.9678,-0.024367,0.00031599999999998296,-0.003241999999999967
2006.9706,-0.026239999999999986,0.003717999999999999,-0.00032399999999999096
2006.9733,-0.025837,0.003465999999999969,-0.0006909999999999972
2006.976,-0.02517899999999998,0.003774999999999973,-0.005951999999999957
2006.9788,-0.025089,0.0037960000000000216,-0.005098999999999965
2006.9815,-0.02584499999999998,0.0027040000000000397,-0.006735999999999964
2006.9843,-0.026054999999999995,0.00473800000000002,-0.001738999999999935
2006.987,-0.02552199999999999,0.004600999999999966,0.005543999999999993
2006.9897,-0.028412999999999966,0.0033370000000000344,-0.0011200000000000099
2006.9925,-0.025435999999999986,0.0038770000000000193,-0.0027049999999999574
2006.9952,-0.025931999999999983,0.003678999999999988,-0.0033759999999999346
2006.9979,-0.02716099999999999,0.005900000000000016,-0.005133999999999972
2007.0007,-0.02768799999999999,0.004161999999999999,-0.003217999999999943
2007.0034,-0.025146,0.00342600000000004,-0.002754000000000034
2007.0062,-0.02713299999999999,0.002578999999999998,-0.0009740000000000304
2007.0089,-0.028503999999999974,0.004151000000000016,0.0022729999999999695
2007.0116,-0.029135999999999995,0.005097999999999936,-0.003010999999999986
2007.0144,-0.02840799999999999,0.00554599999999994,-0.0036729999999999263
2007.0171,-0.027444999999999997,0.005511999999999961,-0.00780599999999998
2007.0198,-0.027220999999999995,0.004705999999999988,-0.007939999999999947
2007.0226,-0.026778999999999997,0.004580999999999946,-0.005935999999999941
2007.0253,-0.025987999999999983,0.005697999999999981,-0.004488999999999965
2007.0281,-0.02649399999999999,0.005311999999999983,0.00019999999999997797
2007.0308,-0.026277999999999996,0.005747999999999975,-0.0012309999999999821
2007.0335,-0.026947,0.005927000000000016,-0.00456499999999993
2007.0363,-0.02596699999999999,0.005043999999999937,-0.005039999999999933
2007.039,-0.026034,0.004028999999999949,-0.00737500000000002
2007.0418,-0.026331999999999994,0.005491000000000024,-0.004205000000000014
2007.0445,-0.028951999999999978,0.005574999999999997,-0.00531399999999993
2007.0472,-0.027330999999999994,0.005709999999999993,-0.007569999999999966
2007.05,-0.02592,0.005862999999999952,-0.004360999999999948
